Filename	Segment	WC	Analytic	Clout	Authentic	Tone	WPS	Sixltr	Dic	function	pronoun	ppron	i	we	you	shehe	they	ipron	article	prep	auxverb	adverb	conj	negate	verb	adj	compare	interrog	number	quant	affect	posemo	negemo	anx	anger	sad	social	family	friend	female	male	cogproc	insight	cause	discrep	tentat	certain	differ	percept	see	hear	feel	bio	body	health	sexual	ingest	drives	affiliation	achieve	power	reward	risk	focuspast	focuspresent	focusfuture	relativ	motion	space	time	work	leisure	home	money	relig	death	informal	swear	netspeak	assent	nonflu	filler	AllPunc	Period	Comma	Colon	SemiC	QMark	Exclam	Dash	Quote	Apostro	Parenth	OtherP
15.txt	21	19	77.17	94.27	81.22	97.58	19.00	10.53	94.74	63.16	15.79	15.79	5.26	5.26	5.26	0.00	0.00	0.00	15.79	10.53	10.53	10.53	0.00	0.00	15.79	0.00	0.00	0.00	5.26	0.00	5.26	5.26	0.00	0.00	0.00	0.00	10.53	0.00	0.00	0.00	0.00	10.53	5.26	5.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.26	5.26	0.00	0.00	0.00	0.00	0.00	15.79	0.00	15.79	0.00	10.53	5.26	5.26	5.26	0.00	0.00	0.00	0.00	5.26	0.00	0.00	0.00	5.26	0.00	10.53	0.00	10.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
15.txt	22	28	21.19	92.33	30.01	25.77	28.00	3.57	82.14	57.14	25.00	21.43	10.71	0.00	7.14	0.00	3.57	3.57	7.14	10.71	14.29	3.57	3.57	3.57	21.43	3.57	0.00	3.57	3.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	21.43	0.00	3.57	0.00	3.57	7.14	0.00	0.00	3.57	3.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.57	0.00	0.00	0.00	3.57	0.00	0.00	3.57	7.14	10.71	0.00	7.14	3.57	7.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	21.43	0.00	10.71	0.00	0.00	0.00	0.00	3.57	0.00	7.14	0.00	0.00
15.txt	23	28	96.00	50.00	52.86	25.77	28.00	14.29	85.71	64.29	21.43	21.43	14.29	0.00	7.14	0.00	0.00	0.00	7.14	28.57	3.57	3.57	3.57	0.00	7.14	0.00	0.00	0.00	3.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.14	0.00	0.00	0.00	0.00	7.14	0.00	3.57	3.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.57	0.00	0.00	3.57	0.00	0.00	0.00	10.71	0.00	10.71	0.00	10.71	0.00	7.14	0.00	0.00	3.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
15.txt	24	15	1.00	50.00	82.75	25.77	15.00	0.00	93.33	60.00	33.33	20.00	13.33	0.00	6.67	0.00	0.00	13.33	0.00	0.00	13.33	13.33	13.33	6.67	20.00	6.67	6.67	6.67	0.00	13.33	0.00	0.00	0.00	0.00	0.00	0.00	13.33	0.00	0.00	0.00	0.00	13.33	0.00	0.00	6.67	6.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13.33	6.67	20.00	6.67	6.67	13.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.67	13.33	0.00	0.00
01.txt	1	15	52.71	74.76	10.08	99.00	15.00	13.33	86.67	46.67	13.33	13.33	13.33	0.00	0.00	0.00	0.00	0.00	0.00	13.33	20.00	0.00	0.00	0.00	26.67	0.00	0.00	0.00	0.00	0.00	13.33	13.33	0.00	0.00	0.00	0.00	20.00	0.00	0.00	13.33	0.00	6.67	0.00	0.00	6.67	0.00	0.00	0.00	6.67	0.00	6.67	0.00	0.00	0.00	0.00	0.00	0.00	20.00	0.00	0.00	13.33	6.67	0.00	0.00	20.00	0.00	6.67	0.00	0.00	6.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13.33	0.00	13.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
01.txt	2	26	16.45	77.92	83.83	25.77	26.00	11.54	80.77	46.15	19.23	19.23	15.38	0.00	3.85	0.00	0.00	0.00	3.85	3.85	15.38	3.85	3.85	0.00	15.38	7.69	0.00	0.00	0.00	0.00	7.69	3.85	3.85	0.00	0.00	3.85	19.23	0.00	0.00	3.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.54	3.85	0.00	3.85	3.85	0.00	0.00	15.38	0.00	11.54	0.00	3.85	7.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.54	0.00	11.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
01.txt	3	33	9.40	88.71	31.94	99.00	33.00	15.15	81.82	51.52	18.18	15.15	6.06	0.00	9.09	0.00	0.00	3.03	3.03	6.06	12.12	6.06	9.09	3.03	15.15	3.03	0.00	3.03	0.00	0.00	9.09	6.06	0.00	0.00	0.00	0.00	15.15	0.00	0.00	0.00	0.00	9.09	0.00	6.06	0.00	0.00	0.00	3.03	0.00	0.00	0.00	0.00	3.03	0.00	0.00	0.00	3.03	6.06	0.00	6.06	0.00	0.00	0.00	6.06	3.03	0.00	9.09	0.00	6.06	3.03	3.03	0.00	0.00	3.03	0.00	0.00	6.06	0.00	0.00	0.00	6.06	0.00	15.15	0.00	12.12	0.00	0.00	0.00	0.00	0.00	0.00	3.03	0.00	0.00
01.txt	4	3	18.82	1.00	98.01	25.77	3.00	0.00	33.33	33.33	33.33	33.33	33.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
01.txt	5	26	43.96	99.00	5.76	25.77	26.00	11.54	80.77	46.15	19.23	15.38	3.85	7.69	3.85	0.00	0.00	3.85	3.85	7.69	11.54	0.00	3.85	0.00	19.23	0.00	0.00	0.00	0.00	3.85	0.00	0.00	0.00	0.00	0.00	0.00	23.08	0.00	0.00	0.00	0.00	11.54	3.85	0.00	0.00	3.85	3.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.54	7.69	3.85	0.00	0.00	0.00	3.85	11.54	3.85	3.85	0.00	0.00	3.85	3.85	0.00	0.00	0.00	0.00	0.00	7.69	0.00	0.00	3.85	3.85	0.00	11.54	0.00	7.69	0.00	0.00	0.00	0.00	0.00	0.00	3.85	0.00	0.00
01.txt	6	12	38.60	99.00	23.51	1.00	12.00	16.67	83.33	58.33	25.00	25.00	0.00	8.33	16.67	0.00	0.00	0.00	8.33	8.33	16.67	0.00	0.00	0.00	16.67	0.00	0.00	0.00	8.33	0.00	8.33	0.00	8.33	0.00	0.00	0.00	25.00	0.00	0.00	0.00	0.00	16.67	0.00	8.33	8.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	25.00	8.33	8.33	0.00	0.00	8.33	0.00	16.67	0.00	25.00	0.00	8.33	16.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.33	0.00	8.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
01.txt	7	15	18.82	90.87	1.00	1.00	5.00	6.67	73.33	46.67	20.00	13.33	6.67	6.67	0.00	0.00	0.00	6.67	6.67	0.00	13.33	0.00	0.00	6.67	13.33	0.00	0.00	0.00	0.00	0.00	6.67	0.00	6.67	0.00	0.00	6.67	20.00	0.00	0.00	6.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	20.00	6.67	6.67	6.67	0.00	0.00	6.67	13.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.67	0.00	0.00	0.00	6.67	0.00	33.33	0.00	13.33	0.00	0.00	13.33	0.00	0.00	0.00	6.67	0.00	0.00
01.txt	8	34	20.76	88.03	28.81	25.77	17.00	20.59	85.29	52.94	17.65	17.65	2.94	11.76	2.94	0.00	0.00	0.00	2.94	8.82	8.82	2.94	8.82	5.88	14.71	0.00	0.00	0.00	0.00	2.94	5.88	2.94	2.94	0.00	0.00	0.00	17.65	0.00	0.00	0.00	0.00	23.53	0.00	5.88	2.94	2.94	0.00	11.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	20.59	11.76	0.00	5.88	2.94	0.00	0.00	14.71	0.00	5.88	2.94	0.00	2.94	8.82	0.00	0.00	0.00	0.00	0.00	5.88	0.00	0.00	0.00	5.88	0.00	20.59	0.00	11.76	0.00	2.94	2.94	0.00	0.00	0.00	2.94	0.00	0.00
01.txt	9	33	40.71	88.71	31.94	80.64	33.00	15.15	93.94	57.58	24.24	12.12	3.03	3.03	6.06	0.00	0.00	12.12	6.06	12.12	9.09	3.03	3.03	3.03	24.24	0.00	0.00	0.00	0.00	3.03	3.03	3.03	0.00	0.00	0.00	0.00	12.12	0.00	0.00	0.00	0.00	18.18	6.06	3.03	0.00	0.00	6.06	3.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.09	3.03	0.00	6.06	0.00	0.00	6.06	12.12	3.03	6.06	0.00	3.03	3.03	15.15	0.00	0.00	0.00	0.00	0.00	3.03	0.00	0.00	3.03	0.00	0.00	15.15	0.00	15.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
01.txt	10	25	4.99	94.50	6.70	91.14	12.50	24.00	76.00	56.00	20.00	16.00	0.00	4.00	8.00	0.00	4.00	4.00	4.00	8.00	12.00	0.00	16.00	8.00	16.00	12.00	8.00	0.00	0.00	0.00	4.00	4.00	0.00	0.00	0.00	0.00	24.00	0.00	0.00	0.00	0.00	12.00	0.00	0.00	0.00	0.00	0.00	12.00	4.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	4.00	0.00	0.00	0.00	0.00	4.00	12.00	0.00	0.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	24.00	0.00	16.00	0.00	0.00	4.00	0.00	0.00	0.00	4.00	0.00	0.00
01.txt	11	14	14.58	99.00	13.15	25.77	14.00	21.43	85.71	64.29	28.57	21.43	0.00	7.14	14.29	0.00	0.00	7.14	7.14	14.29	7.14	7.14	0.00	14.29	7.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	28.57	0.00	0.00	0.00	0.00	7.14	0.00	0.00	0.00	0.00	0.00	7.14	7.14	7.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.29	7.14	0.00	0.00	7.14	0.00	0.00	14.29	0.00	7.14	0.00	7.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.29	0.00	14.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
01.txt	12	11	4.01	99.00	1.00	25.77	11.00	9.09	90.91	63.64	27.27	27.27	0.00	18.18	9.09	0.00	0.00	0.00	0.00	9.09	9.09	0.00	18.18	0.00	18.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	36.36	0.00	0.00	0.00	0.00	18.18	0.00	0.00	9.09	0.00	0.00	9.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	27.27	18.18	0.00	0.00	9.09	0.00	0.00	18.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.09	0.00	9.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
01.txt	13	18	1.00	99.00	4.97	99.00	18.00	11.11	94.44	72.22	33.33	22.22	0.00	11.11	11.11	0.00	0.00	11.11	0.00	5.56	22.22	5.56	0.00	5.56	27.78	0.00	0.00	0.00	0.00	0.00	11.11	11.11	0.00	0.00	0.00	0.00	22.22	0.00	0.00	0.00	0.00	27.78	0.00	5.56	0.00	5.56	5.56	11.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.11	11.11	0.00	0.00	0.00	0.00	0.00	22.22	11.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.56	0.00	0.00	0.00	5.56	0.00	11.11	0.00	11.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
01.txt	14	10	1.00	15.86	43.37	99.00	5.00	20.00	90.00	60.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	20.00	0.00	0.00	20.00	30.00	20.00	10.00	20.00	20.00	0.00	0.00	0.00	0.00	30.00	30.00	0.00	0.00	0.00	0.00	10.00	0.00	0.00	0.00	0.00	20.00	10.00	0.00	0.00	0.00	0.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	0.00	0.00	0.00	10.00	0.00	50.00	0.00	10.00	0.00	0.00	0.00	10.00	0.00	0.00	20.00	10.00	0.00
01.txt	15	10	8.69	97.69	43.37	99.00	10.00	0.00	80.00	40.00	20.00	20.00	10.00	0.00	10.00	0.00	0.00	0.00	0.00	0.00	10.00	10.00	0.00	0.00	30.00	0.00	0.00	0.00	0.00	10.00	10.00	10.00	0.00	0.00	0.00	0.00	20.00	0.00	0.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	0.00	0.00	10.00	0.00	0.00	0.00	30.00	0.00	10.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	40.00	0.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	10.00	0.00
01.txt	16	20	8.69	93.30	43.37	1.00	10.00	15.00	85.00	55.00	15.00	10.00	0.00	5.00	5.00	0.00	0.00	5.00	5.00	5.00	15.00	5.00	5.00	10.00	20.00	5.00	0.00	0.00	0.00	5.00	5.00	0.00	5.00	0.00	0.00	5.00	25.00	0.00	0.00	5.00	0.00	15.00	0.00	0.00	0.00	0.00	5.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.00	5.00	5.00	5.00	0.00	0.00	5.00	10.00	5.00	10.00	0.00	5.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	5.00	0.00	0.00	25.00	0.00	10.00	0.00	0.00	5.00	0.00	0.00	0.00	10.00	0.00	0.00
01.txt	17	16	11.86	50.00	7.84	1.00	16.00	25.00	93.75	62.50	12.50	12.50	0.00	6.25	6.25	0.00	0.00	0.00	0.00	12.50	12.50	6.25	6.25	12.50	12.50	0.00	0.00	0.00	0.00	6.25	12.50	0.00	12.50	6.25	0.00	0.00	18.75	0.00	6.25	0.00	0.00	43.75	0.00	0.00	12.50	12.50	0.00	18.75	6.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	18.75	6.25	0.00	0.00	0.00	12.50	0.00	6.25	0.00	6.25	0.00	6.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.25	0.00	6.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
01.txt	18	17	59.32	99.00	6.20	98.87	17.00	35.29	76.47	41.18	11.76	11.76	0.00	0.00	11.76	0.00	0.00	0.00	5.88	5.88	11.76	5.88	0.00	0.00	23.53	0.00	0.00	0.00	0.00	0.00	5.88	5.88	0.00	0.00	0.00	0.00	29.41	0.00	5.88	0.00	0.00	5.88	5.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.88	0.00	5.88	0.00	0.00	0.00	0.00	17.65	5.88	5.88	0.00	5.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.76	0.00	11.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14.txt	1	6	62.04	95.20	23.51	25.77	6.00	0.00	83.33	50.00	16.67	16.67	16.67	0.00	0.00	0.00	0.00	0.00	0.00	16.67	16.67	0.00	0.00	0.00	16.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	33.33	0.00	0.00	0.00	16.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.67	0.00	16.67	0.00	0.00	0.00	0.00	0.00	0.00	16.67	0.00	0.00	16.67	0.00	0.00	0.00	33.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14.txt	2	14	1.92	50.00	13.15	25.77	4.67	7.14	78.57	57.14	35.71	21.43	14.29	0.00	0.00	7.14	0.00	14.29	0.00	7.14	14.29	7.14	0.00	0.00	21.43	0.00	0.00	0.00	7.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.29	0.00	0.00	0.00	7.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.14	7.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.14	0.00	7.14	0.00	0.00	0.00	7.14	7.14	0.00	7.14	0.00	0.00	7.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	28.57	0.00	7.14	0.00	0.00	14.29	0.00	0.00	0.00	7.14	0.00	0.00
14.txt	3	8	1.00	99.00	1.00	25.77	4.00	12.50	75.00	50.00	12.50	12.50	0.00	0.00	12.50	0.00	0.00	0.00	0.00	0.00	25.00	12.50	12.50	0.00	25.00	0.00	0.00	12.50	12.50	12.50	0.00	0.00	0.00	0.00	0.00	0.00	12.50	0.00	0.00	0.00	0.00	12.50	0.00	12.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.50	0.00	0.00	0.00	0.00	12.50	0.00	0.00	0.00	0.00	0.00	0.00
14.txt	4	17	1.15	72.17	6.20	25.77	8.50	11.76	94.12	70.59	35.29	23.53	11.76	0.00	5.88	5.88	0.00	11.76	5.88	5.88	17.65	5.88	5.88	0.00	23.53	0.00	0.00	5.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	17.65	0.00	0.00	0.00	5.88	23.53	5.88	0.00	11.76	11.76	0.00	5.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.88	5.88	5.88	0.00	5.88	0.00	11.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	17.65	0.00	5.88	0.00	0.00	5.88	0.00	0.00	0.00	5.88	0.00	0.00
14.txt	5	5	52.71	50.00	1.00	25.77	5.00	0.00	20.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	40.00	0.00	40.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14.txt	6	2	93.26	50.00	1.00	25.77	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14.txt	7	10	1.00	50.00	3.37	99.00	10.00	0.00	100.00	80.00	40.00	20.00	10.00	0.00	0.00	10.00	0.00	20.00	0.00	10.00	30.00	0.00	10.00	0.00	30.00	0.00	0.00	0.00	0.00	0.00	20.00	20.00	0.00	0.00	0.00	0.00	10.00	0.00	0.00	0.00	10.00	20.00	0.00	0.00	0.00	10.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	20.00	10.00	0.00	10.00	0.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	20.00	0.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	0.00	0.00
14.txt	8	5	52.71	50.00	1.00	25.77	2.50	60.00	80.00	20.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	60.00	0.00	0.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	20.00	0.00	0.00	0.00	0.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00
14.txt	9	2	93.26	50.00	1.00	99.00	2.00	0.00	50.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	50.00	0.00	0.00	0.00	0.00	50.00	50.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14.txt	10	7	5.89	99.00	13.15	99.00	3.50	14.29	71.43	42.86	28.57	28.57	14.29	0.00	14.29	0.00	0.00	0.00	0.00	0.00	14.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.29	14.29	0.00	0.00	0.00	0.00	28.57	0.00	0.00	0.00	14.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.29	0.00	0.00	14.29	0.00	0.00	0.00	14.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	28.57	0.00	14.29	0.00	0.00	14.29	0.00	0.00	0.00	0.00	0.00	0.00
14.txt	11	7	68.29	92.33	13.15	25.77	3.50	14.29	71.43	42.86	14.29	0.00	0.00	0.00	0.00	0.00	0.00	14.29	0.00	14.29	14.29	0.00	0.00	0.00	14.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.29	14.29	0.00	0.00	0.00	0.00	0.00	14.29	0.00	14.29	0.00	14.29	0.00	14.29	0.00	0.00	14.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	28.57	0.00	14.29	0.00	0.00	14.29	0.00	0.00	0.00	0.00	0.00	0.00
14.txt	12	17	59.32	99.00	6.20	98.87	17.00	35.29	100.00	52.94	23.53	23.53	0.00	5.88	17.65	0.00	0.00	0.00	0.00	17.65	5.88	5.88	0.00	0.00	11.76	0.00	0.00	0.00	0.00	0.00	5.88	5.88	0.00	0.00	0.00	0.00	29.41	0.00	0.00	0.00	0.00	5.88	0.00	0.00	0.00	0.00	5.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	17.65	11.76	0.00	5.88	0.00	0.00	0.00	5.88	0.00	11.76	5.88	5.88	0.00	11.76	0.00	0.00	23.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14.txt	13	7	5.89	99.00	1.00	99.00	3.50	14.29	85.71	57.14	28.57	14.29	0.00	0.00	14.29	0.00	0.00	14.29	0.00	14.29	28.57	0.00	0.00	0.00	42.86	0.00	0.00	14.29	0.00	0.00	14.29	14.29	0.00	0.00	0.00	0.00	28.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.29	0.00	0.00	0.00	14.29	0.00	28.57	14.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	0.00	42.86	42.86	0.00	0.00	14.29	0.00	0.00
14.txt	14	7	5.89	1.00	89.63	25.77	7.00	14.29	100.00	57.14	28.57	14.29	14.29	0.00	0.00	0.00	0.00	14.29	0.00	14.29	14.29	0.00	0.00	14.29	28.57	0.00	14.29	0.00	0.00	14.29	0.00	0.00	0.00	0.00	0.00	0.00	14.29	0.00	0.00	0.00	0.00	42.86	0.00	14.29	0.00	14.29	0.00	14.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.29	0.00	0.00	14.29	0.00	0.00	14.29	14.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.29	0.00	0.00
